FFT Dimension (GHz),Theta (°),Phi (°),FFT( Gain phi ),FFT( Gain theta )
1.18066586,270.000001,0,0.0270388387,4.19037056
1.18103629,270.000001,0,0.0271145068,4.19478512
1.18140659,270.000001,0,0.0271854084,4.19972754
1.1817769,270.000001,0,0.0272533782,4.2049408
1.18214733,270.000001,0,0.0273199119,4.21012354
1.18251763,270.000001,0,0.0273857713,4.2150054
1.18288794,270.000001,0,0.0274507962,4.21941614
1.18325837,270.000001,0,0.0275139101,4.22331667
1.18362867,270.000001,0,0.0275734607,4.22682333
1.18399898,270.000001,0,0.0276275612,4.2301631
1.18436941,270.000001,0,0.0276745949,4.23363256
1.18473971,270.000001,0,0.0277135894,4.23750925
1.18511002,270.000001,0,0.0277445726,4.24200535
1.18548045,270.000001,0,0.0277684424,4.24718714
1.18585075,270.000001,0,0.0277868751,4.25298309
1.18622106,270.000001,0,0.0278018564,4.25917959
1.18659149,270.000001,0,0.0278151873,4.26548338
1.18696179,270.000001,0,0.0278281048,4.27159119
1.1873321,270.000001,0,0.0278409161,4.277246
1.18770253,270.000001,0,0.0278530512,4.28232908
1.18807283,270.000001,0,0.0278631151,4.28685617
1.18844314,270.000001,0,0.0278692767,4.29099703
1.18881357,270.000001,0,0.027869815,4.29502201
1.18918387,270.000001,0,0.0278634913,4.29924917
1.18955418,270.000001,0,0.0278498959,4.30394173
1.18992461,270.000001,0,0.0278296303,4.30927277
1.19029491,270.000001,0,0.0278041214,4.31526136
1.19066522,270.000001,0,0.0277752988,4.32177258
1.19103565,270.000001,0,0.027745137,4.32854795
1.19140595,270.000001,0,0.0277152043,4.33526897
1.19177626,270.000001,0,0.027686283,4.3416338
1.19214669,270.000001,0,0.0276581999,4.3474226
1.19251699,270.000001,0,0.0276299026,4.352561
1.1928873,270.000001,0,0.0275997221,4.35713673
1.19325773,270.000001,0,0.027565876,4.36136818
1.19362803,270.000001,0,0.0275268573,4.36557102
1.19399834,270.000001,0,0.0274818689,4.37006092
1.19436877,270.000001,0,0.0274310578,4.37509108
1.19473907,270.000001,0,0.02737551,4.3807826
1.19510938,270.000001,0,0.0273169428,4.38709688
1.19547981,270.000001,0,0.0272573419,4.39383745
1.19585011,270.000001,0,0.0271984935,4.40070248
1.19622042,270.000001,0,0.0271415189,4.40735769
1.19659085,270.000001,0,0.0270866659,4.41351318
1.19696115,270.000001,0,0.0270332843,4.41899776
1.19733146,270.000001,0,0.0269799158,4.42379379
1.19770189,270.000001,0,0.0269247908,4.42805338
1.19807219,270.000001,0,0.0268662125,4.432055
1.1984425,270.000001,0,0.0268030576,4.43613672
1.19881293,270.000001,0,0.0267350283,4.4406209
1.19918323,270.000001,0,0.026662752,4.44572067
1.19955354,270.000001,0,0.0265876353,4.45149708
1.19992397,270.000001,0,0.0265115686,4.4578495
1.20029427,270.000001,0,0.0264364015,4.46451855
1.20066458,270.000001,0,0.0263635535,4.47116899
1.20103501,270.000001,0,0.0262936652,4.47745848
1.20140531,270.000001,0,0.0262264442,4.48312473
1.20177562,270.000001,0,0.0261607543,4.4880476
1.20214605,270.000001,0,0.0260949582,4.49228668
1.20251635,270.000001,0,0.0260272715,4.49605274
1.20288666,270.000001,0,0.0259562936,4.49967909
1.20325709,270.000001,0,0.0258813202,4.50352192
1.20362739,270.000001,0,0.0258025154,4.5078826
1.2039977,270.000001,0,0.0257209204,4.51292229
1.20436813,270.000001,0,0.0256382041,4.51864767
1.20473843,270.000001,0,0.0255562272,4.52487516
1.20510886,270.000001,0,0.0254765619,4.53129339
1.20547917,270.000001,0,0.0254001971,4.53753948
1.20584947,270.000001,0,0.0253272336,4.54327822
1.2062199,270.000001,0,0.0252568927,4.54828691
1.20659021,270.000001,0,0.0251877625,4.55251694
1.20696051,270.000001,0,0.0251180809,4.55609703
1.20733094,270.000001,0,0.0250462592,4.55931139
1.20770125,270.000001,0,0.0249712095,4.56252337
1.20807155,270.000001,0,0.0248927306,4.56609917
1.20844198,270.000001,0,0.0248114634,4.57030725
1.20881229,270.000001,0,0.0247287415,4.57524776
1.20918259,270.000001,0,0.0246463213,4.58084202
1.20955302,270.000001,0,0.0245658923,4.58683872
1.20992333,270.000001,0,0.0244887173,4.59288168
1.21029363,270.000001,0,0.0244152565,4.59859037
1.21066406,270.000001,0,0.024345126,4.60365009
1.21103437,270.000001,0,0.024277186,4.6079011
1.21140467,270.000001,0,0.0242098141,4.61136961
1.2117751,270.000001,0,0.0241413042,4.61426115
1.21214541,270.000001,0,0.0240703709,4.61692333
1.21251571,270.000001,0,0.0239963755,4.61974716
1.21288614,270.000001,0,0.0239195544,4.62308216
1.21325645,270.000001,0,0.0238409154,4.62714338
1.21362675,270.000001,0,0.0237620194,4.63195848
1.21399718,270.000001,0,0.0236846041,4.63736963
1.21436749,270.000001,0,0.0236100666,4.64305067
1.21473779,270.000001,0,0.0235392414,4.64861345
1.21510822,270.000001,0,0.0234721247,4.65367174
1.21547853,270.000001,0,0.0234078709,4.65796137
1.21584883,270.000001,0,0.0233450923,4.66139126
1.21621926,270.000001,0,0.0232821144,4.66407442
1.21658957,270.000001,0,0.0232174452,4.66629648
1.21695987,270.000001,0,0.0231501292,4.66844749
1.2173303,270.000001,0,0.0230800025,4.67093515
1.21770061,270.000001,0,0.0230077486,4.67407417
1.21807091,270.000001,0,0.0229346436,4.67800665
1.21844134,270.000001,0,0.0228623468,4.68267918
1.21881165,270.000001,0,0.0227924045,4.68784809
1.21918195,270.000001,0,0.0227259044,4.6931324
1.21955238,270.000001,0,0.0226631872,4.69810963
1.21992269,270.000001,0,0.0226038191,4.7024312
1.22029299,270.000001,0,0.0225466229,4.70588255
1.22066342,270.000001,0,0.0224900264,4.70846319
1.22103373,270.000001,0,0.0224324875,4.71037531
1.22140403,270.000001,0,0.0223727636,4.7119751
1.22177446,270.000001,0,0.0223103687,4.7136898
1.22214477,270.000001,0,0.0222455673,4.7159152
1.22251507,270.000001,0,0.0221793894,4.71890736
1.2228855,270.000001,0,0.0221133102,4.72273302
1.22325581,270.000001,0,0.0220489409,4.72724199
1.22362611,270.000001,0,0.0219875649,4.73211002
1.22399654,270.000001,0,0.0219298452,4.73690605
1.22436685,270.000001,0,0.0218757,4.74121428
1.22473715,270.000001,0,0.0218242612,4.74471712
1.22510758,270.000001,0,0.0217741579,4.74729347
1.22547789,270.000001,0,0.0217238013,4.74903488
1.22584819,270.000001,0,0.0216718186,4.7502265
1.22621862,270.000001,0,0.0216173846,4.75128698
1.22658893,270.000001,0,0.0215604119,4.75265932
1.22695923,270.000001,0,0.0215016268,4.75470591
1.22732966,270.000001,0,0.0214422792,4.75760794
1.22769997,270.000001,0,0.0213839281,4.76133537
1.22807027,270.000001,0,0.0213280078,4.76564503
1.2284407,270.000001,0,0.0212754589,4.77013922
1.22881101,270.000001,0,0.0212265458,4.77436113
1.22918131,270.000001,0,0.0211807135,4.77791739
1.22955174,270.000001,0,0.0211368427,4.78055573
1.22992205,270.000001,0,0.0210934188,4.78225183
1.23029235,270.000001,0,0.0210489668,4.78318644
1.23066278,270.000001,0,0.0210024156,4.78373861
1.23103309,270.000001,0,0.0209533628,4.78436422
1.23140339,270.000001,0,0.0209021717,4.78549528
1.23177382,270.000001,0,0.0208498631,4.78743839
1.23214413,270.000001,0,0.0207978785,4.79028559
1.23251443,270.000001,0,0.0207477007,4.79389858
1.23288486,270.000001,0,0.0207005087,4.79794788
1.23325517,270.000001,0,0.0206568725,4.80197668
1.23362547,270.000001,0,0.0206166022,4.80553293
1.2339959,270.000001,0,0.0205788128,4.80825377
1.23436621,270.000001,0,0.0205421653,4.80998421
1.23473651,270.000001,0,0.0205051675,4.81079674
1.23510694,270.000001,0,0.0204665791,4.8109808
1.23547725,270.000001,0,0.0204256643,4.81097078
1.23584755,270.000001,0,0.0203825142,4.81125307
1.23621798,270.000001,0,0.020337835,4.81221867
1.23658829,270.000001,0,0.0202928893,4.8140893
1.23695859,270.000001,0,0.0202491935,4.81685686
1.23732902,270.000001,0,0.0202080701,4.82028246
1.23769933,270.000001,0,0.0201703552,4.82395124
1.23806963,270.000001,0,0.0201361962,4.82737255
1.23844006,270.000001,0,0.020105036,4.83011627
1.23881037,270.000001,0,0.0200757328,4.83189201
1.23918067,270.000001,0,0.0200468525,4.83263731
1.2395511,270.000001,0,0.0200170185,4.83254242
1.23992141,270.000001,0,0.0199853498,4.831985
1.24029171,270.000001,0,0.0199515205,4.83144665
1.24066214,270.000001,0,0.0199160129,4.83139706
1.24103245,270.000001,0,0.0198798701,4.83217239
1.24140275,270.000001,0,0.0198445432,4.83390236
1.24177318,270.000001,0,0.019811444,4.83645296
1.24214349,270.000001,0,0.0197816528,4.83948994
1.24251379,270.000001,0,0.0197556522,4.84253883
1.24288422,270.000001,0,0.0197331961,4.84510136
1.24325453,270.000001,0,0.0197134037,4.84678459
1.24362483,270.000001,0,0.0196949877,4.84740019
1.24399526,270.000001,0,0.0196765512,4.84699488
1.24436557,270.000001,0,0.0196569748,4.84586334
1.24473587,270.000001,0,0.0196357425,4.84445095
1.2451063,270.000001,0,0.0196129996,4.8432703
1.24547661,270.000001,0,0.0195895918,4.8427496
1.24584691,270.000001,0,0.0195668321,4.84313917
1.24621734,270.000001,0,0.0195461996,4.84445095
1.24658765,270.000001,0,0.0195289794,4.84644461
1.24695795,270.000001,0,0.019515926,4.84869099
1.24732838,270.000001,0,0.0195071772,4.85067892
1.24769869,270.000001,0,0.0195021145,4.85192728
1.24806899,270.000001,0,0.0194996465,4.85211992
1.24843942,270.000001,0,0.019498447,4.85117388
1.24880973,270.000001,0,0.0194972809,4.84925127
1.24918003,270.000001,0,0.0194953829,4.84674168
1.24955046,270.000001,0,0.0194926765,4.84414816
1.24992077,270.000001,0,0.0194897223,4.84196377
1.25029107,270.000001,0,0.0194877125,4.84055614
1.2506615,270.000001,0,0.0194881354,4.8400712
1.25103181,270.000001,0,0.019492412,4.84039259
1.25140211,270.000001,0,0.019501606,4.84117651
1.25177254,270.000001,0,0.0195161644,4.84192801
1.25214285,270.000001,0,0.0195358116,4.8421216
1.25251315,270.000001,0,0.0195596889,4.8413291
1.25288358,270.000001,0,0.0195865501,4.83932447
1.25325389,270.000001,0,0.0196151193,4.83614492
1.25362419,270.000001,0,0.0196444523,4.83207417
1.25399462,270.000001,0,0.0196741819,4.82757092
1.25436493,270.000001,0,0.0197046492,4.82316542
1.25473523,270.000001,0,0.0197368339,4.81930733
1.25510566,270.000001,0,0.019772172,4.81627703
1.25547597,270.000001,0,0.0198121797,4.81410074
1.25584627,270.000001,0,0.0198581666,4.81254578
1.2562167,270.000001,0,0.0199108347,4.81116915
1.25658701,270.000001,0,0.0199702363,4.80944109
1.25695731,270.000001,0,0.0200357568,4.80686188
1.25732774,270.000001,0,0.0201062243,4.80308104
1.25769805,270.000001,0,0.0201803148,4.797997
1.25806835,270.000001,0,0.0202568527,4.79176617
1.25843878,270.000001,0,0.0203351621,4.78477812
1.25880909,270.000001,0,0.0204152409,4.77755022
1.25917939,270.000001,0,0.0204978101,4.77060556
1.25954982,270.000001,0,0.0205840822,4.76433134
1.25992013,270.000001,0,0.0206755809,4.75890303
1.26029043,270.000001,0,0.0207736772,4.75422335
1.26066086,270.000001,0,0.0208792761,4.74994898
1.26103117,270.000001,0,0.0209926534,4.74558973
1.26140147,270.000001,0,0.021113269,4.7406106
1.2617719,270.000001,0,0.0212400015,4.73456907
1.26214221,270.000001,0,0.0213713367,4.72723532
1.26251251,270.000001,0,0.0215058159,4.71864223
1.26288294,270.000001,0,0.0216422733,4.7090764
1.26325325,270.000001,0,0.0217802506,4.69901896
1.26362355,270.000001,0,0.021919962,4.68902111
1.26399398,270.000001,0,0.0220623109,4.67956781
1.26436429,270.000001,0,0.0222085752,4.67097187
1.26473459,270.000001,0,0.0223600585,4.66328478
1.26510502,270.000001,0,0.0225177277,4.65630102
1.26547533,270.000001,0,0.0226819199,4.64960098
1.26584563,270.000001,0,0.0228521768,4.64266539
1.26621606,270.000001,0,0.0230272859,4.6349988
1.26658637,270.000001,0,0.0232055616,4.62626553
1.26695667,270.000001,0,0.0233851466,4.616364
1.2673271,270.000001,0,0.02356443,4.60547209
1.26769741,270.000001,0,0.023742374,4.59398794
1.26806771,270.000001,0,0.02391872,4.58245373
1.26843814,270.000001,0,0.0240939595,4.5714159
1.26880845,270.000001,0,0.0242691543,4.56129694
1.26917875,270.000001,0,0.0244455468,4.55228806
1.26954918,270.000001,0,0.0246242229,4.54432726
1.26991949,270.000001,0,0.024805747,4.53709745
1.27028979,270.000001,0,0.024989821,4.53011513
1.27066022,270.000001,0,0.0251754541,4.52286148
1.27103053,270.000001,0,0.025360981,4.51490641
1.27140083,270.000001,0,0.025544459,4.50602007
1.27177126,270.000001,0,0.0257240608,4.49623537
1.27214157,270.000001,0,0.0258984622,4.48584223
1.27251187,270.000001,0,0.0260671712,4.47531891
1.2728823,270.000001,0,0.0262304284,4.46521139
1.27325261,270.000001,0,0.0263893045,4.45601892
1.27362304,270.000001,0,0.0265452154,4.44804764
1.27399334,270.000001,0,0.0266995598,4.44135714
1.27436365,270.000001,0,0.0268533584,4.4357419
1.27473408,270.000001,0,0.0270068794,4.43078375
1.27510438,270.000001,0,0.0271595959,4.42595339
1.27547469,270.000001,0,0.0273102392,4.420753
1.27584512,270.000001,0,0.0274571143,4.41482639
1.27621542,270.000001,0,0.0275984686,4.40805387
1.27658573,270.000001,0,0.0277329385,4.40058661
1.27695616,270.000001,0,0.0278598666,4.39280415
1.27732646,270.000001,0,0.027979508,4.38522387
1.27769677,270.000001,0,0.0280928444,4.37836552
1.2780672,270.000001,0,0.0282015037,4.3726368
1.2784375,270.000001,0,0.0283071753,4.36821365
1.27880781,270.000001,0,0.0284113456,4.36501312
1.27917824,270.000001,0,0.0285148658,4.3627038
1.27954854,270.000001,0,0.0286177322,4.36079311
1.27991885,270.000001,0,0.0287191179,4.35873604
1.28028928,270.000001,0,0.0288176369,4.35608339
1.28065958,270.000001,0,0.0289116707,4.35258102
1.28102989,270.000001,0,0.0289997905,4.3482337
1.28140032,270.000001,0,0.0290811546,4.3433075
1.28177062,270.000001,0,0.0291557629,4.33825731
1.28214093,270.000001,0,0.0292244367,4.33360958
1.28251136,270.000001,0,0.0292887148,4.32984638
1.28288166,270.000001,0,0.0293504,4.32726192
1.28325197,270.000001,0,0.0294111967,4.32590675
1.2836224,270.000001,0,0.029472325,4.32556581
1.2839927,270.000001,0,0.0295342114,4.32581329
1.28436301,270.000001,0,0.0295964032,4.32610989
1.28473344,270.000001,0,0.0296577904,4.32594299
1.28510374,270.000001,0,0.0297167953,4.32494402
1.28547405,270.000001,0,0.0297719371,4.3229847
1.28584448,270.000001,0,0.0298220497,4.32019711
1.28621478,270.000001,0,0.0298668183,4.31695557
1.28658509,270.000001,0,0.0299067162,4.31377268
1.28695552,270.000001,0,0.0299429763,4.31116676
1.28732582,270.000001,0,0.0299773179,4.30954504
1.28769613,270.000001,0,0.0300115049,4.30909252
1.28806656,270.000001,0,0.0300469752,4.30972815
1.28843686,270.000001,0,0.0300844517,4.31112051
1.28880717,270.000001,0,0.0301238764,4.31277561
1.2891776,270.000001,0,0.0301643386,4.31415272
1.2895479,270.000001,0,0.0302044246,4.31479263
1.28991821,270.000001,0,0.0302425083,4.31444025
1.29028864,270.000001,0,0.0302772708,4.31309414
1.29065894,270.000001,0,0.030307943,4.31101942
1.29102925,270.000001,0,0.0303346589,4.3086772
1.29139968,270.000001,0,0.0303582568,4.30660295
1.29176998,270.000001,0,0.0303802621,4.30528307
1.29214029,270.000001,0,0.0304023959,4.30502748
1.29251072,270.000001,0,0.0304261781,4.30589199
1.29288102,270.000001,0,0.030452691,4.30767441
1.29325133,270.000001,0,0.030482104,4.30995083
1.29362176,270.000001,0,0.0305138808,4.31218243
1.29399206,270.000001,0,0.0305467322,4.31385517
1.29436237,270.000001,0,0.0305790473,4.31459475
1.2947328,270.000001,0,0.0306093805,4.31427288
1.2951031,270.000001,0,0.0306365993,4.3130188
1.29547341,270.000001,0,0.0306604672,4.31121588
1.29584384,270.000001,0,0.0306814555,4.30937719
1.29621414,270.000001,0,0.0307008158,4.30803871
1.29658445,270.000001,0,0.0307201277,4.30761337
1.29695488,270.000001,0,0.0307410285,4.30830097
1.29732518,270.000001,0,0.0307647679,4.3100276
1.29769549,270.000001,0,0.0307918806,4.31247234
1.29806592,270.000001,0,0.0308220796,4.31513643
1.29843622,270.000001,0,0.0308543649,4.31747866
1.29880653,270.000001,0,0.0308872443,4.31903458
1.29917696,270.000001,0,0.0309191179,4.31954145
1.29954726,270.000001,0,0.0309487246,4.31900167
1.29991757,270.000001,0,0.0309753753,4.31767702
1.300288,270.000001,0,0.0309992339,4.31603146
1.3006583,270.000001,0,0.031021202,4.31461287
1.30102861,270.000001,0,0.031042723,4.31391048
1.30139904,270.000001,0,0.0310654193,4.3142519
1.30176934,270.000001,0,0.0310907178,4.3157053
1.30213965,270.000001,0,0.0311194304,4.31806755
1.30251008,270.000001,0,0.0311515778,4.32091379
1.30288038,270.000001,0,0.0311865099,4.32371187
1.30325069,270.000001,0,0.0312228408,4.32593489
1.30362112,270.000001,0,0.031259045,4.32720709
1.30399142,270.000001,0,0.0312936157,4.32738829
1.30436173,270.000001,0,0.0313256271,4.32661533
1.30473216,270.000001,0,0.0313548595,4.32526064
1.30510246,270.000001,0,0.0313818976,4.32384729
1.30547277,270.000001,0,0.0314079784,4.32292318
1.3058432,270.000001,0,0.0314346366,4.32290268
1.3062135,270.000001,0,0.0314634144,4.3239994
1.30658381,270.000001,0,0.0314953513,4.3261447
1.30695424,270.000001,0,0.0315308683,4.32902098
1.30732454,270.000001,0,0.0315695181,4.33213234
1.30769485,270.000001,0,0.0316102505,4.33492661
1.30806528,270.000001,0,0.0316515192,4.33693457
1.30843558,270.000001,0,0.0316917822,4.33788729
1.30880589,270.000001,0,0.0317298584,4.33777809
1.30917632,270.000001,0,0.0317652114,4.33686972
1.30954662,270.000001,0,0.0317980796,4.33562803
1.30991693,270.000001,0,0.0318294354,4.3346014
1.31028736,270.000001,0,0.031860698,4.33429384
1.31065766,270.000001,0,0.0318934359,4.33503628
1.31102797,270.000001,0,0.0319289118,4.3369031
1.3113984,270.000001,0,0.0319678187,4.33970022
1.3117687,270.000001,0,0.0320100486,4.34300375
1.31213901,270.000001,0,0.0320547894,4.34627342
1.31250944,270.000001,0,0.0321006812,4.34898043
1.31287974,270.000001,0,0.0321461111,4.35073709
1.31325005,270.000001,0,0.032189738,4.35139799
1.31362048,270.000001,0,0.032230746,4.35109425
1.31399078,270.000001,0,0.0322690308,4.35019732
1.31436109,270.000001,0,0.0323052332,4.3492341
1.31473152,270.000001,0,0.0323406681,4.34875202
1.31510182,270.000001,0,0.0323768221,4.34918356
1.31547213,270.000001,0,0.0324151218,4.35074282
1.31584256,270.000001,0,0.0324565023,4.35337162
1.31621286,270.000001,0,0.0325011648,4.35674715
1.31658317,270.000001,0,0.0325485803,4.36037636
1.3169536,270.000001,0,0.0325975977,4.36370325
1.3173239,270.000001,0,0.0326466486,4.36624956
1.31769421,270.000001,0,0.0326942764,4.36773682
1.31806464,270.000001,0,0.0327393971,4.36815453
1.31843494,270.000001,0,0.0327815898,4.36776018
1.31880525,270.000001,0,0.0328212343,4.36701536
1.31917568,270.000001,0,0.0328593552,4.36647797
1.31954598,270.000001,0,0.0328973532,4.36665344
1.31991629,270.000001,0,0.0329367481,4.36788368
1.32028672,270.000001,0,0.0329786539,4.37024975
1.32065702,270.000001,0,0.0330235921,4.37355614
1.32102733,270.000001,0,0.033071354,4.37738705
1.32139776,270.000001,0,0.0331209376,4.38119125
1.32176806,270.000001,0,0.0331709757,4.38443613
1.32213837,270.000001,0,0.0332199112,4.38672686
1.3225088,270.000001,0,0.0332664698,4.38790846
1.3228791,270.000001,0,0.0333099253,4.38810396
1.32324941,270.000001,0,0.0333503447,4.38768482
1.32361984,270.000001,0,0.0333884954,4.38717937
1.32399014,270.000001,0,0.0334256291,4.3871336
1.32436045,270.000001,0,0.0334632397,4.38799191
1.32473088,270.000001,0,0.0335026421,4.38997316
1.32510118,270.000001,0,0.0335445665,4.39302015
1.32547149,270.000001,0,0.0335891321,4.39682007
1.32584192,270.000001,0,0.0336356238,4.40087414
1.32621222,270.000001,0,0.0336827636,4.40461493
1.32658253,270.000001,0,0.0337290801,4.40756464
1.32695296,270.000001,0,0.0337731317,4.40943432
1.32732326,270.000001,0,0.0338139422,4.41019917
1.32769357,270.000001,0,0.0338512659,4.41011667
1.328064,270.000001,0,0.033885546,4.40964651
1.3284343,270.000001,0,0.0339179002,4.4093442
1.32880461,270.000001,0,0.0339497179,4.40972281
1.32917504,270.000001,0,0.0339824222,4.41112661
1.32954534,270.000001,0,0.034016978,4.41364527
1.32991565,270.000001,0,0.0340537466,4.41708469
1.33028608,270.000001,0,0.0340923592,4.42102957
1.33065638,270.000001,0,0.0341317393,4.42492819
1.33102669,270.000001,0,0.0341704451,4.42823458
1.33139712,270.000001,0,0.0342070051,4.43055058
1.33176742,270.000001,0,0.0342402384,4.43170834
1.33213773,270.000001,0,0.0342696346,4.4318285
1.33250816,270.000001,0,0.0342953093,4.43127298
1.33287846,270.000001,0,0.0343181603,4.43056631
1.33324877,270.000001,0,0.0343394764,4.43026352
1.3336192,270.000001,0,0.0343606882,4.43080616
1.3339895,270.000001,0,0.0343829915,4.43242311
1.33435981,270.000001,0,0.0344069712,4.4350605
1.33473024,270.000001,0,0.0344325826,4.43841124
1.33510054,270.000001,0,0.0344589837,4.44197083
1.33547085,270.000001,0,0.0344849266,4.44517136
1.33584128,270.000001,0,0.0345089063,4.44752598
1.33621158,270.000001,0,0.0345296375,4.4487381
1.33658189,270.000001,0,0.0345463343,4.44877863
1.33695232,270.000001,0,0.0345588475,4.44789028
1.33732262,270.000001,0,0.0345678627,4.44653702
1.33769293,270.000001,0,0.0345744789,4.44527006
1.33806336,270.000001,0,0.0345801264,4.4446063
1.33843366,270.000001,0,0.0345861167,4.44489431
1.33880397,270.000001,0,0.0345933214,4.44622707
1.3391744,270.000001,0,0.0346019119,4.44842196
1.3395447,270.000001,0,0.0346114598,4.45106697
1.33991501,270.000001,0,0.0346208364,4.45360661
1.34028544,270.000001,0,0.0346286707,4.45549774
1.34065574,270.000001,0,0.0346336067,4.45633554
1.34102605,270.000001,0,0.0346346535,4.45594597
1.34139648,270.000001,0,0.0346314535,4.45444012
1.34176678,270.000001,0,0.0346243754,4.45217943
1.34213709,270.000001,0,0.034614414,4.44968557
1.34250752,270.000001,0,0.0346028619,4.44750929
1.34287782,270.000001,0,0.0345911384,4.44610214
1.34324826,270.000001,0,0.0345803425,4.44569492
1.34361856,270.000001,0,0.0345709324,4.44624758
1.34398886,270.000001,0,0.0345627666,4.44745398
1.3443593,270.000001,0,0.0345549844,4.44882107
1.3447296,270.000001,0,0.0345463865,4.44979
1.3450999,270.000001,0,0.034535598,4.44986916
1.34547034,270.000001,0,0.0345215015,4.44875622
1.34584064,270.000001,0,0.0345035605,4.44642496
1.34621094,270.000001,0,0.0344818607,4.44311094
1.34658138,270.000001,0,0.0344571732,4.43926811
1.34695168,270.000001,0,0.0344307013,4.4354496
1.34732198,270.000001,0,0.0344039053,4.43217373
1.34769242,270.000001,0,0.0343780033,4.42979193
1.34806272,270.000001,0,0.0343537368,4.42840958
1.34843302,270.000001,0,0.0343312323,4.42785168
1.34880346,270.000001,0,0.0343099758,4.42771578
1.34917376,270.000001,0,0.0342889018,4.42746305
1.34954406,270.000001,0,0.0342667177,4.42655373
1.3499145,270.000001,0,0.0342422947,4.42458677
1.3502848,270.000001,0,0.034214817,4.42138529
1.3506551,270.000001,0,0.0341841914,4.41705751
1.35102554,270.000001,0,0.0341509208,4.41195726
1.35139584,270.000001,0,0.0341161005,4.40660191
1.35176614,270.000001,0,0.0340811051,4.40153742
1.35213658,270.000001,0,0.0340472572,4.39721203
1.35250688,270.000001,0,0.0340155698,4.39386845
1.35287718,270.000001,0,0.0339863673,4.39147139
1.35324762,270.000001,0,0.0339594744,4.38973188
1.35361792,270.000001,0,0.0339340195,4.38816977
1.35398822,270.000001,0,0.0339088775,4.38624144
1.35435866,270.000001,0,0.0338827819,4.38345623
1.35472896,270.000001,0,0.033854872,4.37952518
1.35509926,270.000001,0,0.0338247754,4.37441301
1.3554697,270.000001,0,0.0337927602,4.36835146
1.35584,270.000001,0,0.0337597318,4.36178255
1.3562103,270.000001,0,0.033726953,4.35525227
1.35658074,270.000001,0,0.0336958021,4.34927273
1.35695104,270.000001,0,0.0336674079,4.34419298
1.35732134,270.000001,0,0.0336424299,4.34012651
1.35769178,270.000001,0,0.0336208865,4.33691454
1.35806208,270.000001,0,0.0336021781,4.33416128
1.35843238,270.000001,0,0.0335852839,4.331357
1.35880282,270.000001,0,0.0335689783,4.32796574
1.35917312,270.000001,0,0.0335522778,4.32360029
1.35954342,270.000001,0,0.0335345268,4.31808424
1.35991386,270.000001,0,0.033515811,4.31152201
1.36028416,270.000001,0,0.0334967449,4.30425549
1.36065446,270.000001,0,0.0334784985,4.29678583
1.3610249,270.000001,0,0.0334624089,4.28965569
1.3613952,270.000001,0,0.0334496908,4.28330183
1.3617655,270.000001,0,0.0334412307,4.27796507
1.36213594,270.000001,0,0.0334372707,4.27362585
1.36250624,270.000001,0,0.0334374681,4.27000713
1.36287654,270.000001,0,0.0334408879,4.26664448
1.36324698,270.000001,0,0.0334463976,4.26301146
1.36361728,270.000001,0,0.0334528349,4.2586422
1.36398758,270.000001,0,0.0334593952,4.25324249
1.36435802,270.000001,0,0.0334658474,4.24678183
1.36472832,270.000001,0,0.0334725864,4.23948383
1.36509862,270.000001,0,0.033480525,4.23177481
1.36546906,270.000001,0,0.0334909596,4.22418594
1.36583936,270.000001,0,0.033505179,4.21721888
1.36620966,270.000001,0,0.033524178,4.21121836
1.3665801,270.000001,0,0.0335484222,4.20629692
1.3669504,270.000001,0,0.03357777,4.20230865
1.3673207,270.000001,0,0.0336114466,4.19887733
1.36769114,270.000001,0,0.0336483158,4.19550133
1.36806144,270.000001,0,0.0336871259,4.19167614
1.36843174,270.000001,0,0.0337268785,4.18701553
1.36880218,270.000001,0,0.0337670483,4.18135786
1.36917248,270.000001,0,0.0338077471,4.17479277
1.36954278,270.000001,0,0.0338496417,4.16765404
1.36991322,270.000001,0,0.0338938944,4.16042757
1.37028352,270.000001,0,0.0339417905,4.15363836
1.37065382,270.000001,0,0.0339944735,4.14771843
1.37102426,270.000001,0,0.0340525359,4.14289761
1.37139456,270.000001,0,0.0341160037,4.13915443
1.37176486,270.000001,0,0.0341842957,4.13623095
1.3721353,270.000001,0,0.0342563093,4.13368177
1.3725056,270.000001,0,0.0343306996,4.13099146
1.3728759,270.000001,0,0.0344062597,4.12770605
1.37324634,270.000001,0,0.0344821811,4.12354851
1.37361664,270.000001,0,0.0345582739,4.11848068
1.37398694,270.000001,0,0.0346349552,4.11271763
1.37435738,270.000001,0,0.034713231,4.10667229
1.37472768,270.000001,0,0.0347943157,4.1008606
1.37509798,270.000001,0,0.0348793864,4.09576082
1.37546842,270.000001,0,0.0349692851,4.09171295
1.37583872,270.000001,0,0.0350642204,4.08882618
1.37620902,270.000001,0,0.0351637043,4.08694887
1.37657946,270.000001,0,0.0352667496,4.08572292
1.37694976,270.000001,0,0.0353719555,4.08465672
1.37732006,270.000001,0,0.03547794,4.08326244
1.3776905,270.000001,0,0.0355836526,4.08115959
1.3780608,270.000001,0,0.0356885679,4.07818365
1.3784311,270.000001,0,0.0357928872,4.07442951
1.37880154,270.000001,0,0.0358973891,4.07021236
1.37917184,270.000001,0,0.0360032469,4.06600475
1.37954214,270.000001,0,0.0361117236,4.06230974
1.37991258,270.000001,0,0.0362237729,4.05954456
